Player,Nation,Pos,Age,90s,Standard Gls,Standard Sh,Standard SoT,Standard SoT%,Standard Sh/90,Standard SoT/90,Standard G/Sh,Standard G/SoT,Standard Dist,Standard FK,Standard PK,Standard PKatt,Expected xG,Expected npxG,Expected npxG/Sh,Expected G-xG,Expected np:G-xG,Matches
Jørgen Strand Larsen,no NOR,FW,23.0,31.8,13,82,35,42.7,2.58,1.1,0.16,0.37,11.2,0,0,0,14.5,14.5,0.18,-1.5,-1.5,Matches
Óscar Mingueza,es ESP,"DF,MF",24.0,33.3,2,28,13,46.4,0.84,0.39,0.07,0.15,20.4,0,0,0,2.6,2.6,0.09,-0.6,-0.6,Matches
Unai Núñez,es ESP,DF,26.0,31.1,1,22,5,22.7,0.71,0.16,0.05,0.2,14.4,1,0,0,1.4,1.4,0.07,-0.4,-0.4,Matches
Iago Aspas,es ESP,FW,35.0,30.1,9,74,23,31.1,2.46,0.76,0.08,0.26,20.0,6,3,5,11.5,7.5,0.1,-2.5,-1.5,Matches
Fran Beltrán,es ESP,MF,24.0,27.0,0,21,3,14.3,0.78,0.11,0.0,0.0,25.8,0,0,0,0.7,0.7,0.03,-0.7,-0.7,Matches
Vicente Guaita,es ESP,GK,36.0,26.7,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,Matches
Carl Starfelt,se SWE,DF,28.0,24.6,1,12,5,41.7,0.49,0.2,0.08,0.2,8.5,0,0,0,1.4,1.4,0.12,-0.4,-0.4,Matches
Jonathan Bamba,ci CIV,"MF,FW",27.0,22.0,3,41,14,34.1,1.86,0.64,0.07,0.21,19.2,0,0,0,3.0,3.0,0.07,0.0,0.0,Matches
Luca de la Torre,us USA,MF,25.0,21.7,1,24,8,33.3,1.1,0.37,0.04,0.13,16.4,0,0,0,2.5,2.5,0.1,-1.5,-1.5,Matches
Manu Sánchez,es ESP,"DF,MF",22.0,19.7,0,9,1,11.1,0.46,0.05,0.0,0.0,18.6,0,0,0,0.5,0.5,0.05,-0.5,-0.5,Matches
Carlos Dominguez,es ESP,DF,22.0,17.6,0,5,0,0.0,0.28,0.0,0.0,0.0,15.6,0,0,0,0.3,0.3,0.06,-0.3,-0.3,Matches
Renato Tapia,pe PER,"MF,DF",28.0,14.9,0,19,1,5.3,1.28,0.07,0.0,0.0,20.8,2,0,0,1.0,1.0,0.05,-1.0,-1.0,Matches
Iván Villar,es ESP,GK,26.0,11.3,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,Matches
Javier Manquillo,es ESP,"DF,MF",29.0,8.3,0,1,0,0.0,0.12,0.0,0.0,0.0,13.5,0,0,0,0.1,0.1,0.11,-0.1,-0.1,Matches
Kevin Vázquez,es ESP,DF,30.0,7.8,0,2,1,50.0,0.26,0.13,0.0,0.0,20.8,0,0,0,0.0,0.0,0.02,0.0,0.0,Matches
Jailson Siqueira,br BRA,"DF,MF",27.0,10.0,0,5,3,60.0,0.5,0.3,0.0,0.0,22.2,1,0,0,0.2,0.2,0.04,-0.2,-0.2,Matches
Mihailo Ristić,rs SRB,"DF,MF",27.0,9.0,0,10,4,40.0,1.11,0.45,0.0,0.0,23.7,1,0,0,0.3,0.3,0.03,-0.3,-0.3,Matches
Hugo Álvarez,es ESP,"MF,DF",20.0,8.5,1,12,4,33.3,1.42,0.47,0.08,0.25,13.9,0,0,0,1.0,1.0,0.09,0.0,0.0,Matches
Hugo Sotelo,es ESP,MF,19.0,8.0,0,8,1,12.5,1.0,0.12,0.0,0.0,23.2,1,0,0,0.3,0.3,0.04,-0.3,-0.3,Matches
Anastasios Douvikas,gr GRE,FW,23.0,10.1,7,26,15,57.7,2.59,1.49,0.27,0.47,13.5,0,0,0,4.6,4.6,0.18,2.4,2.4,Matches
Carles Pérez,es ESP,"MF,DF",25.0,8.6,1,24,6,25.0,2.8,0.7,0.04,0.17,21.4,2,0,0,1.2,1.2,0.05,-0.2,-0.2,Matches
Carlos Dotor,es ESP,MF,22.0,7.9,0,4,0,0.0,0.51,0.0,0.0,0.0,22.9,0,0,0,0.2,0.2,0.04,-0.2,-0.2,Matches
Franco Cervi,ar ARG,"MF,DF",29.0,6.1,0,8,1,12.5,1.32,0.16,0.0,0.0,19.7,0,0,0,0.5,0.5,0.06,-0.5,-0.5,Matches
Williot Swedberg,se SWE,"FW,MF",19.0,4.9,5,12,6,50.0,2.46,1.23,0.42,0.83,14.8,0,0,0,2.3,2.3,0.19,2.7,2.7,Matches
Joseph Aidoo,gh GHA,DF,27.0,4.5,0,3,0,0.0,0.66,0.0,0.0,0.0,15.8,0,0,0,0.1,0.1,0.03,-0.1,-0.1,Matches
Damián Rodríguez,es ESP,MF,20.0,2.9,0,1,0,0.0,0.35,0.0,0.0,0.0,31.6,0,0,0,0.0,0.0,0.03,0.0,0.0,Matches
Tadeo Allende,ar ARG,"MF,FW",24.0,3.7,1,8,2,25.0,2.14,0.54,0.13,0.5,17.4,0,0,0,1.2,1.2,0.16,-0.2,-0.2,Matches
Miguel Rodríguez,es ESP,MF,20.0,3.3,0,6,0,0.0,1.8,0.0,0.0,0.0,26.5,0,0,0,0.2,0.2,0.04,-0.2,-0.2,Matches
Yoel Lago,es ESP,DF,19.0,1.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,Matches
Javier Rueda Garcia,es ESP,"MF,DF",21.0,0.2,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,Matches
Gabriel Veiga,es ESP,FW,21.0,0.2,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,Matches
Squad Total,0,0,26.7,38.0,45,467,151,32.3,12.29,3.97,0.09,0.28,17.5,14,3,5,50.7,46.9,0.1,-5.7,-4.9,0
Opponent Total,0,0,27.1,38.0,54,470,157,33.4,12.37,4.13,0.1,0.31,16.6,13,6,8,54.6,48.4,0.11,-0.6,-0.4,0
